msno,city,bd,gender,registered_via,registration_init_time
yxFM8Y2R1woEdn5rJPwAIyW2VyGFz+FhzYgGhfHFkd8=,1,0,"",7,2016-12-02
ObIfF4Ki1IlOWiUZzK5p8ol5DORJcu4DZLWJVeu9CVQ=,1,0,female,3,2014-09-13
BXYV8JgBu11G26zp5jLP5jJaYonKlEbnIX62v3ex9Ow=,5,22,female,3,2014-10-04
K1MgptV3NKT6Ji0nVtUDH5SFOkgk4Nyg2Rjj5zSQNC8=,5,38,female,3,2014-10-04
NqNIRVmoet5xJEEYJTNHsYRgxceosOLvDWNvJnAey/4=,1,0,"",7,2016-07-21
RM4DqlXKivnMd9Q0b2RMOrCbo3KNtqrcMcoeu2du6P8=,1,0,"",4,2016-07-26
h5Ivho2s/gRB2Ik6GM6syP4xr7bsT1J0ikR0vf+6+AY=,1,0,"",7,2014-08-16
ifUqm8A3ePJ4lyw3jeVoA3vV9a12m9NCcaA6xzr4E0E=,1,0,"",4,2016-07-05
JO3ZeEZWKllIfbxhE6TtC/kZBLsxL26C8Jd9Z+V49i0=,15,41,female,9,2014-11-20
/12LWQEbNL/8ZAJqV4pPKJRBlhCPNFf4e/thI430620=,1,0,"",9,2014-12-19
EMLhworSU4sIOsLGxoMP0YPdSjh/8OEkbGV+uNAYb3U=,13,19,female,4,2016-11-22
YlHzlzlx1CX7SR7HADohS5CVjOIXVIt52AhrwRFJ0IM=,1,0,"",13,2016-11-30
XoohREc+FcQNVaGi3CWhWNlNlrv3oVu8LMlcKKWpCIk=,1,0,"",7,2016-12-13
6wJb3nROotE58matRjQO/eeZLSj3IJ0310UjC4yAH/0=,1,0,"",7,2015-09-23
4c9IMM9tkJYRgosUGfwd+uJN2WxDDqgfVOlZ1u+skkE=,1,0,"",7,2015-09-30
Mczwb4Q5qg7MLc5LrElwU0qX2p9UDGqniONFWGqR0ZA=,1,0,"",7,2015-10-08
dY1woky+0DngVzS1YUtYGDObyqiR+apS/XRo+2JVCqI=,1,0,"",7,2015-11-06
0TkgTHhOwARFegQF0dcCABiPKTCGcxbwx7NBdYY4yuc=,4,33,male,9,2007-07-12
wMX2bQprXcW4ynqIwHwyGk3YSnKQmdZNNhv0UNU+Dow=,1,0,"",9,2014-01-25
/YcqAR0xnuO97tNlktRA5Bret8opGpM9E76J4Mk0yeM=,1,0,"",9,2015-04-16
S+Lukp7VnBlJOuRRnFnkNqBEChsnDIaThCBAxZ/zgUM=,22,21,female,7,2016-01-06
tXO93S4Smq9QL5MaNp54NiiabcHt0RUXDGTb37HiR58=,5,28,male,7,2016-01-08
K4cTpOWFaj98kglInCgSIHtVtPGSKQBX8m2P1eB1mMw=,9,17,male,3,2015-03-07
fgLMUMfIaC0f8F1YB+JT76qchttjOLhfiUHatyXVh4k=,18,19,male,3,2015-03-11
HuXdq0zqKw/Mk7ymZgRNAqPzYo0cz1M2GN4I3JGMLOQ=,1,0,"",9,2015-03-28
ZrjxXIoTXD+NsDEWdxyrIXtkO/KhnlBfmNwEUQQHJBM=,5,25,male,3,2013-05-23
hgbZeUKZ81U5kFQ/UK0HOtNTJJ52nhxJIK9lbtviXDY=,1,0,"",7,2013-06-07
ATDyucr04E477bUPgBfCskHBJdUzRc355YNWdTRItVw=,13,0,"",3,2013-06-11
+2F/VKZr+5KHwRMN0UzbME6hWYNS88P4jR4e5Aq262U=,1,0,"",3,2013-06-22
MLDDz8TeXUu0XkufpgBGL1oxuwdrrix0hWQ5cyfcpqU=,1,0,"",7,2016-04-05
KTjWqXcoXANDOGmOS6vewNr+DKtAJWFeQKUp9xIIb44=,22,33,female,4,2016-04-12
L5CYLsDE2hGBji6rdG3Hu/aUva7Z9gQG9KfT/S+JNbk=,5,30,male,9,2010-07-10
GCk8pn6z6VCuRDfQXXBZMe0pF1gg4/FaXdMLAmoCGAo=,13,0,female,3,2015-02-06
Rsn8jgq9pnM7i8SnSPII+jsWC+YdxchkuyQtwWMnmUM=,1,0,"",9,2015-06-09
xT5Wd/cR72IHrozC/hbdVVcJiWlcrf4SJyvS4CvuYcs=,1,0,"",7,2015-07-07
GqfwxQWDcllJjlyBE7wAYxZTXIdtM1hXbmLd1Jtg3lg=,1,0,"",7,2015-07-10
5hejKOD0LaTfxFyb9N6dRtdneTejWD5064lZ/64S+4I=,1,0,"",9,2015-08-22
f2BMWmW9ZSqfXV0ayBhTlXp4clqwG5Eb1zL1yqXKDs0=,4,24,female,3,2015-08-22
idj5PMFXcPKgx/5/2e99PzUVw9b3MOKqt5OQbSh/pbA=,4,40,male,3,2015-03-01
5fz8ljmz0hWSfqtoqP7IL1oSiyDJjJS7GSuTVB5KFnQ=,1,0,"",7,2015-03-06
rtrsdarBOGNdPCcu7f8QU+CIx/TdW6ZhiZSKI8z19dc=,15,31,male,9,2015-12-10
EeDyW3FVUjWVdUKoNCsIg4T43FhhqdE/Uf9+h5gXo/E=,13,31,female,3,2015-12-10
9nqTOC3s4vmJiSjd+LlcqIgvKJhVenNzJoAM2kQB8rs=,12,21,male,3,2015-09-18
Bg+PWrx9RRwBZxMw3tT2MRDY5dHgnNbo7WZbisLZpvc=,13,37,female,9,2010-09-26
rrZ7HgbdP5Vn4IfFYLQOxRObxaXxOI4QxWiK8A8yzMY=,4,0,"",7,2010-11-22
HwfaYyMQzdraflUTkxyqNo1PKKL+GNj1CL3+nsBKFu0=,15,35,"",9,2016-04-22
k+SgCjgzRjWDV15PLOGQEe7KGeEi3d+DjROYL4fRVEc=,1,0,"",4,2016-05-12
4PxfKKIng7ieQT4691SmKNXA13WrJsd5hPEyMg4Eai8=,4,46,male,3,2016-12-31
DuuRNLnydxAlJzwmnB2choz2dR3rcayo96EOQqJZX0s=,5,31,male,3,2017-01-14
+8XNbjG0zlDHcZgJYibSACihzp3lBf4v2+5DPd2x4Lw=,1,16,"",4,2017-01-15
THageJxu55/V8xx6M2/h4zkpFlWg97R6QR+/g4hHpEs=,6,0,"",9,2016-08-25
J5iIiWBmf8j/TZFYtppBEabmC5KJdpwQo4tI3osTAuY=,1,0,"",9,2015-05-09
VYbSNRDSjSVAECTBghC8ga4yOUg6SuFJyXsNeV04OZE=,5,23,male,3,2015-05-10
INqpw7ObCNkt97KRsM+Sptn+Ii5KCu9pDdku1NkZhyo=,1,25,female,3,2015-01-04
KkktLwsxPSfR7Jhtn/aA+hp7UoVeQ9j/5KTEABaYkxY=,22,27,female,9,2010-08-16
5bwc3zuAm1h+gfk3spQAk2VrBo8ZouLj1PjZMHc7cV8=,5,24,female,3,2013-01-11
/MD140eVv5WdKwfUbPogohTydFCGtGIDIKgIK/9vcJs=,5,21,female,3,2013-01-14
PuOfJg2BLzg2P+YTyjdbigAErvuKYjsUCKvVivh1s8U=,1,0,"",4,2015-12-31
iSZHW8tnZYYRd/4Ik25JQ8w0AMJZhcPChJnRtTTsnDI=,6,40,male,9,2015-12-31
3GFZzoPcue67upNBRfehADmeVszn5gf7E+vgXhxEUEM=,15,23,female,3,2014-02-25
TqJXvQ11NsBl+sY+OFJw0YcO19tMgcVl65nSUNKjUq0=,1,0,"",4,2016-07-15
64h4Q3nGPCoYmhQ7yclydpEO2QC2+B9ClfJc3hVE96g=,1,0,"",4,2016-07-18
7OoimwFzwL6OYICGRevqr4ae/5ftpRqv5/7UHN6nxOM=,1,0,"",9,2016-08-08
DwofnCtLSxYBwlIUvNqGdZxQ+YcRvJrAH/hqKLmob3Y=,15,28,female,3,2014-09-01
ok+suH3TMm5Bem3oeBJed5nmKL63nCxs9wN3MiNBUs4=,1,0,male,3,2014-09-10
Z8gQ0Vi1LA1ztQdaCpahmPKD6aAwIcIJQsjO82ySyIc=,4,36,female,9,2012-04-15
9RQ5bIBI+jP+eRQ8C7CvjHtMPyLTLj9/kXrXGBEG3jg=,14,24,"",9,2012-05-13
2l5y/JIBOOy6cHUwgFx0C6osB4KSbNqWM1j0Jeopn1M=,5,28,female,4,2016-01-03
twdNqVA90fDP0Sav/tJcaBJJpJ9cLb3EVAv07f9krgs=,1,0,"",7,2016-01-07
dG196qPncXa5OT1dHaMq6D1keb5XNf7qrxv7f6UerdQ=,1,0,"",7,2013-12-31
LmKUSsMEUz1uDIlwPI1V/6ERugxXCwhF2nfDpzsDxsA=,1,0,"",7,2014-01-26
lbAXTs3X7yYXBNd6IBLlhHGTA7nyMZM7LkvD2uI158k=,6,0,"",4,2015-12-27
/38Tgbq0BQJ6q7eX8jknphctgkvOx9Hh4m5qzetUyWE=,1,0,"",4,2016-09-21
T8rBEVvxVg6NoBR9UvzjNufYmwuL9Bd/RQbAfuqiBcE=,1,0,"",7,2012-02-25
ocdXfLXqUsQhT0+VeizS1EO47ut8udh5MITa1E0pcpU=,13,25,female,3,2012-03-17
CAeWAinCDzs8rtoeog67PLk9pReVP388QkXVsjI45bA=,15,17,female,3,2012-05-06
PyXWpnMTUUiuhne6wiD2PS9Kj3TiVaSepCQ6xGKQHmo=,4,20,female,3,2012-07-08
IXlHapmwndpD9hlKTY/nEK/B6F7vku4CLPJs+V5DnPk=,13,41,female,3,2012-07-20
z/SYo+SN35zAqsOGkuS4q4ISi8/YAcUPClv8fsBGQXU=,1,0,"",7,2015-12-13
1jOBZtHQeDPZ3ferm538xNHsYZVgcaKmoSYcm6fcIKE=,1,0,"",7,2015-12-16
ym6V7GRjTWYY5AihTU3mvEs+AKYgA9R+tvQBevsGJlA=,13,34,female,9,2004-07-26
qN2iqgNxvAN1g0BPZohM81IHmhP1abU6934wuW7q3xI=,1,0,"",7,2016-07-22
bOJt4cTRhvzB2Pakld9fBJ/bhuVjSHrYEC0WZUvbsBY=,1,0,"",4,2016-08-14
j1HgKcIH8GuMVP8mCsUGUrByL27BlG6zeHETCDdnOsg=,6,18,female,9,2010-12-16
eSkyi7jEjFcVSNaf9efN6o06nYt/OHq5BKOwqsMBAkI=,5,36,female,7,2010-12-19
opgTnVy8dckwFxmEW+/8JFvvhy3hrIu6UgBLCmshnWs=,8,21,male,9,2011-01-17
AqnK73NsGEtubu23bSX4Ty206nTdWTa5WWodZ2IdD14=,1,0,"",7,2016-08-09
jvomdtxuQZCTGIC8Hxc58sJcFFIVEJ3vAVS6SsK1/wg=,11,23,female,9,2013-10-11
TKQmdq9kZSJxIwOnss2QvMQs+AspF7uy/aEWLB0O5Sw=,1,0,"",3,2013-11-06
0vCDnALmatqM86lUaja/doDCNwnNwgeaiVRNKbVbmR8=,13,40,female,3,2012-12-27
O7hJ/BCZf4DOY+3/qkpdlmVjLf7/PLQg2ITdncFOx+s=,13,0,"",3,2012-12-29
89Ui5CGFTClRnNn4HmcFHIcklnRJS2I5Kxx2JZ/2SNs=,13,48,female,9,2014-10-24
JT7br1g6EY0DuNKzcp0m58yt2APPj3+ySxAtQ5c3Sew=,13,27,female,3,2016-01-11
sDByOrdsQAA7IYBqsFUvc4X/pYvS+vxBlcCybdF1X40=,14,27,female,7,2011-07-15
09j//AmPe/p/sYHhD9Vz83h39KzXqx2IgOYzep27yW0=,5,47,female,9,2005-09-22
Qpq/cB8IkGxxMmv/02XR0KTtiaOc99bk18EoceP4Ly4=,13,17,male,9,2016-10-10
hbuTcVYFDPw94alq+HVfA8wGCB4CRaZTdaDMfed9Lwk=,5,20,female,3,2013-08-14
MqIuOUGldc9i0JoLpNEA/r+RXfLitDRHTR71ICJfkhg=,13,25,male,9,2013-09-08
S/Xn0GTupnDhM0Qidb7iOrOkfgdcWhKoutK3+0ISuqQ=,13,40,female,9,2008-01-28
Lq/7ZA7DPZeUvznoygtUapQ3h04OYitrqKX9rXcqqrk=,5,44,female,9,2012-11-24
ZWWEyM3IzG+2nqM0CdIpO/IrW37ehcs2cz9WxHnpsGw=,1,0,"",4,2016-09-15
3Z2E8DhwN8EY0VbYikaNYf5DM3vlHk0o1zroMAL9nKc=,1,0,"",7,2016-01-07
Nf6H/5LjG+xiJFcC6pP75Ps9fKuim2Jk5wNm68BattM=,11,0,"",9,2016-01-15
7aeJCw+b3eqvNuil8ytYNKv8KpBmPIJyVmVTvQlXscU=,1,0,"",4,2016-01-21
CXhVpNi3xmoi8dicwLCAquZdJBRjUcYQZUoAWTbfmPo=,9,22,female,3,2015-06-18
EW82Ur8JwJTp0OBf8/W6odWcJ5k3GpQF6aFLa/n0GLE=,1,22,female,4,2016-10-26
jdWjYtTtbaiQiN+vB+YG2Nq/6zX0qv1WRxFxU0mH3P8=,13,0,male,4,2016-10-28
dRcugLXZkYn2NEcqRdtNKvdE3BQrNPMBmWrIt2s4qsg=,1,0,"",9,2015-05-12
cAybQGPcSsgyu3CgHzbMh5Jdhq0c84lWZLdv44KkmAI=,13,21,female,9,2013-03-06
DV4YuZAl3QZaeY4qgBEqOjxZ9YTTSiTgyxhep6GXRxM=,22,29,male,3,2013-04-04
t7J1tpo1qKs0N7P/Pjz/gsUVyK5vmSgC8cwAimLd2Bg=,1,0,"",3,2013-04-24
XqRx2pR1o/uEU7MjTulwxQFHMPd/t0UbD9S1iPyRL40=,1,0,"",9,2015-02-11
ePr6TWtEkZDWVCHg+jx3ljHupA3+ZOI7Jlt3aH/i15c=,1,0,"",9,2015-02-11
F+wKjqyOaZpqtbFJf217JfW1ej91eJjawv/ZrEghhRs=,9,28,female,3,2015-02-13
TuLkpdx0a6FF0DbQu4muaPgNxN9anfuC09IVrHgOGqI=,5,29,female,3,2015-03-19
1Xi6Dv9Mn7ITBUO9XGgzShtK9p47Wz9DjfKnrJ2+oJc=,1,0,"",7,2011-04-28
vwb7bS0s6fEdBZelR5iF3o4ubreoKreXiBs6CXIS3k8=,22,40,female,7,2011-06-07
dS91KZQSfBAjEuy3NJIsE1rHtyqvkkpenJs7PuDKGHI=,4,19,female,7,2016-02-13
WQG4LKJLQ+R2B7rgnU1ewwWhL1x42an9UPHJTbrmn/0=,1,0,"",7,2011-04-10
VpqZZKaV8HDIsCToNo46VpS2N4bgMqfIKn7WC58kIlk=,1,0,"",7,2012-01-08
wFse5L2YwqQ3X6fDcL1g54+NvDcaV/aNwZfeD/S/Shw=,1,0,"",7,2016-08-28
MLrLDir5cfMTwO4DRHGJHsaj06ERUDx3tPp75nxwTzo=,1,0,"",4,2016-09-07
banBzR57n6Cf7jLNIaOC9yVCowHlG+nTYa8a4Sed+o0=,1,0,"",4,2016-09-19
bnlnINMGsUz02GKB2tFgTNo1ZERJv5y88ODM2gDNEAA=,1,0,"",7,2016-10-03
h44Uuf7Wz5jKbtTlfvFXGtbzNfchNs42a8K0VwosQ6w=,4,25,female,9,2014-03-03
AFuP+Js9Neg9Q5+vBVTO+HBu1bNOZBALfJ9uwqw1AiY=,1,0,"",4,2015-12-04
m79jTHgtCpukxMQ6UPJgtul5ZkWQZDFLmekvshrhl3o=,1,0,"",7,2015-12-13
vX6Gjgg6AyAYhw8wgx/055SZVJ36OY97pEK4hNDCrnQ=,15,34,male,9,2008-02-23
66ZynmKiwSVTTqn8ibMcVw94KH4+Vt8sFsFKTMYcIC0=,6,27,male,9,2008-10-26
OrGRyxYXoOZ7Povvw1e3f/yeXGMHnCi9zE0kEeUran8=,1,0,"",7,2014-04-12
n0+lCTd4D7LG2GpDq/Yrfynx9ZM2PVQ0KjgDo8QxyNk=,4,23,male,9,2010-05-14
akmmyL0kwSnjOyqjYo8ycWQZl7bG80Idffu+K2B/rzY=,4,46,male,7,2010-06-24
/Yy73SIJCscs+NIQ3bfFbPxrtjmoz16Nud5Sk6C6zks=,22,22,male,9,2010-08-25
tnIffoC+Icm8oMjEUhXfIP2tCAgnWerKCx83NxV8cK8=,1,0,"",4,2016-04-12
xNnrDSEA+CLhcAgqawV0vxwn33EsLK90vwNVHLvcn1U=,1,0,"",4,2016-04-17
hc6fp6pXdDG6sB5iiyJ9C7BI3mJ9p4e1cNA2YurTVpw=,1,0,"",7,2016-04-22
hEAzJG75cZ05qlYUFuSuHq14yhfg6opJxO/ZPdpoB18=,1,0,"",9,2015-02-03
7EpoiMR7s0gr6SPlIjfm3CMlLMFg+OunnrCvY4Ki8/Y=,13,0,female,3,2015-02-08
8Akb4gCSMT5pM0djGQw15GsmdvbyUfNwY55dnts22a8=,1,0,male,3,2015-02-17
uMqIvHll27JmSWv/5cy9lPjsqugDAkQqdlkM6O7mTW8=,1,0,male,3,2015-02-18
55R84cPdAfx2bqzwx7B4elP2fdaQSEV0cM/1L+OhT1o=,1,0,"",4,2016-07-16
nTbf1VvWRFm+Cv4DawSyT84Oct4sekg3hi3qc+LRWTo=,1,0,"",4,2016-07-28
Lq9STt4i8vQVzKNVDqYCFcDibpaHUJrWy96E7oNYfXA=,5,22,male,7,2011-12-09
nAFn5zJFb62dL8fDm6e+OxMgs5HJPpv3O0nCrDr5tVI=,15,21,male,3,2015-01-09
WrQjkSVgxfvTIWB1Vq6/skslaw+gtpyPHhZAHCe0/Eo=,4,19,female,7,2014-07-19
DmfMEfW3h3WkR1JBOnGdnS3VZRKG47rzyXjDXtT2dUw=,1,0,"",7,2015-10-11
21htakJR8H07UYfX6V+mXK2UKRFoZl+DU9KyD3Jpq68=,1,0,"",9,2015-10-13
4bwyGIw9nA418QKrybMZQcUCRe1XcRBCyhVbVCQWrS8=,13,39,male,9,2011-10-01
J/oz+lYaaiseUO0tKxupIo64vw+78kvy9JWaP+OnFA8=,1,0,"",7,2015-08-23
tl0BEvdbaV7Ymw1uCRmw//qAZiG0m41oOCJ6O6ZY1PA=,1,0,"",7,2015-09-01
lZGE5HpQ4swCbmIzoqDPX2Jy8PL73LhXN85OIzbb33o=,15,34,male,9,2015-09-04
JSwsOAjlJiGG5ChHKKFnESPTPtD0jgQSaP9tSbqNLRM=,4,18,female,9,2015-09-05
URwW2/LjG3hg81clVrRQhSbf49O1NhTfgPgeDvbSt3M=,1,0,"",4,2016-06-28
UxKY+ZZSmHZJAwQ3UX4pFtl4BObycUhY6KwPT302Fr0=,1,0,"",7,2016-05-07
DPhPwmDoCGFIHC08qdVhSfwzYJDoAScVpCBYHaZRLsQ=,1,0,"",7,2016-05-11
6/lYhgiJ3Ee/CTOXVgpnzBDrbXRL0PjQGTF6SyLJY3g=,1,0,"",9,2015-03-24
xJ+k7YYZD9gkkHAREfXYZ5WCcv8ICkjuBju/EMnaqKk=,1,0,"",7,2011-12-25
DW0/e9A/wr2wbzxIklaL29cL3N+uV/FNPj9USm0MtR4=,22,30,male,3,2011-12-30
Dh0DC3794icpXm4MGD5lR7C9YWxSHxsQTSzkMUj4VQo=,1,0,"",7,2011-12-28
dLN9l+MSRCRVqHm0LjmxEHVFx1C4VWjJE2a3kuUELAU=,1,0,"",9,2015-01-11
eBpJIoBT3mkm9aO1XXWrUMZTurhG5LG4X4koxz/dfvE=,1,37,female,3,2014-09-06
aiHVYYgRdyRKyPGnJDdDYa86tK3aNnuw+zp4qMgkvHE=,1,0,"",7,2015-10-11
KbarMmTf9cUNMtZll+MiKugXIX/tlhOVhx3doR7BoZY=,15,25,male,4,2015-10-25
l6s2Funn696b/afDo55m7CQOgroxj+A0PHI1h4NkaZ4=,1,0,"",13,2016-12-02
Ezf3dtQsGwyjWcSCV43gSOswNyo9KSsz3mFkhKoBK74=,1,0,"",7,2016-12-06
gCnHTz0qe1WoxxYlfZ9emRO1e4PQOLB5mjE9Pcpy2WA=,14,20,female,7,2016-12-07
ZLUmsI5qcOdfOH8k90zFFAooupBe1aJgEMI3KLqCxMI=,1,0,"",7,2015-05-07
jfDJlJcw0I2SSWwb1YmTh04oLDMsWXiCy6NIfvTMy7g=,22,20,female,9,2014-12-04
ZKNF/EcG1IaOrd07b3klTfta5Bv8H1RAPjw6QD7A9k0=,1,0,"",7,2012-02-04
t3xWzO9D/PfAIfxEDYp4S9WClvDYRMXtn22+G6geoPw=,13,26,"",7,2012-02-07
q3zb6iwFpS5+f/WqvK6/5dyELIyByYZSJPKmH/aVLPg=,6,0,"",7,2012-02-21
UQ/Sg/pl2Im4fb5XgxkaMtJMEvrom2YoMLSrK5WfKTk=,1,18,"",9,2017-02-21
6hUXaQWbzF0w3tHp7uPO7ALUX4ff3OC6cDnwFhVlHg4=,1,17,male,3,2014-12-20
uvlLNPy1iE/ojCOmWYKBsE08siptFGLNJJS7tsVYC/Y=,15,54,male,9,2009-10-01
T/GeperVqZNvg1TX/NpasLlMPMVm9tDxAuW7lqYZPWQ=,4,22,male,3,2014-06-14
XV7e5PEw8DO0klzIm240a0W3LhzgmkJEKRX+ICzVvc0=,1,0,"",7,2017-02-15
BfzoNdr/mJsd6295MWAHcqimW6Tw6JPuGqc4Np5xfSg=,1,0,"",9,2016-10-18
MLdK7jgv8MrdBl948rmKjRhtf3CfqAUhDc5WJRZ8+F4=,1,0,"",4,2016-10-30
lKtnJtGloxqIJdEcAoyE7AOG/pL1zdP19XBQ9+CxnW8=,1,0,"",7,2014-05-20
EtD0u32GnFv6nRmnSXxk/H0b8sevbzsLVCD6IFbiSUs=,15,0,"",7,2014-08-11
JYU2/8PMraD2ZcTtFjzeaEbRJx3CB+CYhFoq+9zQlNU=,13,26,female,9,2007-08-14
Ywr1J2m4o6E7B8VkreQCT+bIl03Z5uPZ+bgHT2/kFfI=,9,23,male,9,2008-01-19
L1444xu/BQOzQbr+R6dhkJbVde+1KkbClmfRKmYXRj4=,5,47,female,9,2008-01-07
gx2gS6/VNkJkZq4vUxbHOOfNJ61RaW03oU3eJHqInpg=,1,0,"",7,2015-05-12
fGPj17wq/MhACgSQGUoLVlVHrN+F5GroImD/RuYP8a8=,1,0,"",7,2013-07-14
lAqVZSIg4xG2UiniNvtH0Oe1nMrDrQtclWXs26HPmts=,22,23,male,7,2013-08-16
b1w/wkDAyhpOyMoVExszphHWuR5mis7k4zblreT3Ijo=,5,24,female,7,2013-08-25
stOaG7wz6SRzQ5N+0NPt6ganhG5tnJ8haKXMy/3FJdA=,6,23,male,3,2015-02-25
ixy7UiqFQc6UoCAvJtZOlwgJcU5vH5+eNV1vBMlatMk=,1,0,"",7,2015-03-02
HzMiTtOHP1Ff0MofwaUE9cmrevJCoL05rMiefCQgk7U=,1,0,"",9,2015-03-07
uaxwLOezu3nmgddqYOhvA8XBvN1CrmdQSUUpjW4KOQI=,1,0,"",9,2015-03-10
UXAhlDXSTmhlT687XknnNQomRMxeymA9q1ot23KF694=,22,35,female,9,2005-09-30
aVp3qTmvjNBxK344qW2SuDwKV328KMmZRnhUOBEntK0=,14,48,male,9,2005-12-29
NRkHaj1A/kGeuMQlf5AyKb5ywn8owjwy+y7pXODYdXY=,1,0,"",4,2017-01-16
Z/DJO6dfZHDYfOIeF7M3UCRVH+b6vDAtVlFEcYYVqNs=,10,24,male,7,2017-01-21
xC4VeSWLnfyjDIfKR+WBUERfM1Py0z/2n0CFgsUeM6I=,13,33,female,3,2016-12-13
MKWyIT3yfQbjtoT8T2LaRAoGO/fETcW/7vNSOEM/ono=,14,32,female,9,2007-09-28
g7voeX7R8tHX0KI7UQv7e1aQTCdJgtp7rXlJenXRovw=,6,30,male,3,2012-10-24
ofgC6CkxYm5/LupeuFaSHL0h8shRckchAfruxM3jiOw=,1,0,"",7,2016-12-18
QclBlGBs/XpruBKJAS9qY0pVppskcg4TmNfi54ulhzc=,1,0,male,4,2016-12-22
wfeAiB6tXqkP4P6aoi1kYJ3Oi6LpjShRPU11TF/ahBU=,18,19,female,4,2016-06-15
bbPuXxIHj0qd/Dr8XuIp4B1Qj51x1SBa/7S4OTdU6OI=,1,0,"",4,2016-06-23
6a0YHNC6KB2SNhahgKvTWliPRiYNPzzjXPddECuW2yA=,1,0,"",4,2016-07-03
aavFUllKAqri5zkIJXkBia8SzS1oPDfIDjwkcuL7Iwc=,1,0,"",7,2016-03-27
Nt8VKJyImQjo4Jx3Fdn3gDtpT48lE1OK7Jr4Eh1l4fY=,1,0,"",13,2016-09-19
cbfDTEnXrD2pfXiqy0sJi1XiVf/cubpNJ+6tm3rgje8=,6,20,female,4,2016-09-28
hCZpe8559t9ygcalg3vBAqRlFcIA/YBWR+UT4/i1gzU=,8,0,"",7,2012-02-10
z1JxWAr1epbkma9S2irt7pKMZsSKVPw1k4CpizSvwq4=,14,28,male,7,2012-07-21
0fXKxkQWwiwMcznQB+EJRilxsl6ONx6ELLs9NH1wz0k=,4,0,"",9,2016-04-03
zp1sn3GJ4keXukIG/8N5CV4TRVZuYnFC0roUELvS2+w=,15,23,female,7,2016-04-10
6EBQa3XRnOPpqHE1r8/MZuiEJC1RiezAYgdJinB1xkc=,1,0,"",4,2016-03-26
vDA+oOxOexANnQ3dL5v355BvWYVsyQeeQbSA7BpRvgA=,5,28,female,9,2004-10-24
BDIhouCRNcQCR25Vgfuswwx6CyfV9n5kXWgdC3SkW/I=,1,0,"",7,2013-09-23
8mME1Lpb5KfjS3PQF4BddlDj6NssW4c9EYJiNiDj0Vg=,1,0,"",4,2015-11-19
1XboVMn5igz6FQbcjCvnDJ+SAGwWqbx1HU/zs8wD42g=,5,20,male,9,2010-08-05
liBqTdFv7ww652h+PpCEpGhdi0iqtIXcmXczyBvHdEA=,15,26,male,7,2014-09-12
egpQSxk6RJQuIhRl1Oyw+5/OcECQlgNNUAQoOpx6Mn8=,1,0,"",7,2013-03-28
tldQgc3tTjupOHHqUlzGARzK98cVrqTrHXB3WXeVVsE=,1,0,"",7,2013-03-28
CE6gU9zVsty0P4eb1UvKa9ltZEdhPOriShVfQTQ2jDc=,1,0,"",7,2015-08-15
dDymTV301bu6b9oJF5e38+etcNcOcm5m+O1+iLF8BWQ=,1,0,"",7,2010-11-11
z4ulBWjdhSf+5SQk3RiAWA6g1fNUtpZSO6iJKpGg1lg=,22,16,male,13,2016-08-27
iD1XtMpZe0saS275OF6RacvEclzS/I/6MlGtfWnBnRM=,13,42,female,9,2016-08-29
Kiaa15Dfh03Oy26d/EVGvoUmfVI9A1C8rCKpXFaVKnU=,15,24,male,3,2012-11-25
L3oA6bxRuPXf77mmnUMUpQXCiGvlDkmZM9gPv14dKrY=,1,0,"",3,2012-11-28
SJjoe3BrIX4gUe+r+jop5mzM7o8Z0OxD9CLWGkFyiWc=,14,50,female,3,2012-12-15
caItWceuridZnu3S7jKov/PgkqGsKCvJpOPcYkA/mLI=,4,32,male,3,2012-12-17
uh3ERP1Y7SeO/ZG/eDWCF0sa6NsI+BtxWkdX3baoXow=,5,41,male,9,2012-08-30
kYNHINZZHyFSsRnaZva91t5oZ5xnknDRZCHhlZSKu3M=,22,16,male,9,2015-04-26
lTAfgjsq+G3e2Xa6Hy/iRIZ+qRgBtjYslb6DNCLLbmg=,5,0,female,4,2017-02-09
X5Ib3+XJcxUmu9S91lOWksMUAsYD46nBa4hrzYerpyc=,18,0,"",3,2013-08-29
DffhC83NYuI7nVFR/NpL7wKpKlRFoEGXf3vMnsT3oIU=,18,30,male,9,2006-07-21
c0iZTqGFvPaSQYmbJ8pP1wuRerV9oVwNEnHqrNngXag=,1,0,"",7,2015-11-17
52PJHQ9D2bp/C5anZ/NhZfbU/k7TE1bqCydpr5YBq94=,1,0,"",9,2015-03-15
lOSGu2sJFl57Iyf85K7fFyGXN4MCvxjidtKChM9I7Kg=,1,0,"",7,2016-08-08
W2MJ8lX4kVSBxRIQ7nyQnTpcc2Nkm36UkP+fEIMgrL4=,15,0,female,4,2016-08-19
tKAl7iOyW3nh+uyhfAK5gA9lAwAZLfZzQ8DY0/uPmv0=,1,0,"",7,2015-11-19
Xy4o3NYps76durbmaTcfBNoM9peDmf3uxRlzAWSJt8I=,1,47,male,4,2015-12-07
tYTh422T7OiMCw6tTdrZcK1Y7XuznGplg9uTA64MfYU=,22,21,male,3,2015-07-30
Cg4s/YStEOHDHU/FwWKlyBIQ7KuBumHX7x/KxA1L/nc=,1,0,"",7,2015-07-31
SLiIDDi06qfeCpkEsS9zREXT3/TzgM+p+Odhb3TpBpU=,5,38,female,9,2007-05-16
